timestamp,Volume,vw,Open,Close,High,Low,n
2025-04-10 14:02:00,387051.0,533.2024,527.68,528.785,528.92,527.27,4042
2025-04-10 14:03:00,288191.0,528.7659,528.88,528.78,529.37,528.3,4766
2025-04-10 14:04:00,281122.0,528.9499,528.78,528.59,529.26,528.535,4190
2025-04-10 14:05:00,206136.0,529.32,528.555,529.67,529.95,528.45,3208
2025-04-10 14:06:00,450448.0,529.3092,529.65,528.6,530.08,528.31,5533
2025-04-10 14:07:00,460959.0,532.2802,528.605,527.66,528.63,527.51,4718
2025-04-10 14:08:00,411138.0,528.3637,527.65,528.87,529.13,527.5896,6263
2025-04-10 14:09:00,170418.0,528.7332,528.91,529.03,529.1599,528.15,3018
2025-04-10 14:10:00,210843.0,527.992,528.95,527.51,528.95,527.42,3660
2025-04-10 14:11:00,220837.0,527.7835,527.5,527.3405,528.455,527.02,3613
2025-04-10 14:12:00,332309.0,526.8269,527.38,526.87,527.47,526.3401,4871
2025-04-10 14:13:00,331075.0,533.7237,526.9,528.07,528.07,526.8499,3240
2025-04-10 14:14:00,180872.0,527.7689,528.09,527.6399,528.16,527.42,3446
2025-04-10 14:15:00,349554.0,533.9265,527.66,528.35,528.84,527.5945,3550
2025-04-10 14:16:00,272324.0,535.6217,528.32,528.5,528.9416,527.88,2714
2025-04-10 14:17:00,137034.0,528.2353,528.46,527.98,528.65,527.89,2415
2025-04-10 14:18:00,298913.0,534.8273,527.99,528.19,528.82,527.57,3112
2025-04-10 14:19:00,131654.0,527.8531,528.25,527.52,528.26,527.41,2526
2025-04-10 14:20:00,159224.0,527.8962,527.51,527.62,528.49,527.49,2387
2025-04-10 14:21:00,264736.0,528.188,527.66,528.47,529.05,527.04,3732
2025-04-10 14:22:00,386733.0,533.7217,528.56,529.04,529.26,528.33,3384
2025-04-10 14:23:00,401889.0,534.0181,529.09,529.69,529.89,529.0,3810
2025-04-10 14:24:00,255835.0,529.8521,529.62,529.93,530.22,529.25,3825
2025-04-10 14:25:00,287386.0,530.2359,529.92,530.22,530.73,529.7,3480
2025-04-10 14:26:00,379891.0,534.7618,530.205,530.33,530.57,529.77,3082
2025-04-10 14:27:00,463970.0,533.785,530.27,529.6,530.64,529.52,3361
2025-04-10 14:28:00,203347.0,529.3926,529.59,529.75,529.82,529.09,2815
2025-04-10 14:29:00,222220.0,528.9012,529.78,528.11,529.78,527.92,3001
2025-04-10 14:30:00,356832.0,529.0702,528.12,529.19,529.47,528.11,4985
2025-04-10 14:31:00,435126.0,533.9454,529.188,530.48,530.54,528.97,5626
2025-04-10 14:32:00,175000.0,530.1614,530.46,529.92,530.58,529.72,2647
2025-04-10 14:33:00,294293.0,536.129,529.95,530.255,530.6,529.93,2483
2025-04-10 14:34:00,245454.0,530.6886,530.275,530.86,531.02,530.2317,3213
2025-04-10 14:35:00,361238.0,535.1991,530.84,530.55,530.89,530.1601,2858
2025-04-10 14:36:00,340460.0,531.3089,530.61,531.34,531.55,530.49,3819
2025-04-10 14:37:00,201325.0,530.954,531.34,530.37,531.53,530.37,2493
2025-04-10 14:38:00,206615.0,530.6849,530.35,530.76,531.07,530.07,2848
2025-04-10 14:39:00,115088.0,530.6822,530.74,530.61,531.04,530.36,2057
2025-04-10 14:40:00,173990.0,530.9646,530.5637,531.12,531.2,530.51,2794
2025-04-10 14:41:00,219849.0,531.1604,531.11,530.5,531.57,530.3856,3328
2025-04-10 14:42:00,463083.0,530.8792,530.5,531.31,531.96,530.28,4382
2025-04-10 14:43:00,400233.0,530.2184,531.34,529.73,531.41,529.72,4591
2025-04-10 14:44:00,129595.0,529.9218,529.7275,529.97,530.17,529.66,2193
2025-04-10 14:45:00,159701.0,529.7418,530.0,529.74,530.27,529.24,2454
2025-04-10 14:46:00,123797.0,529.7933,529.7,529.65,530.13,529.38,2181
2025-04-10 14:47:00,144508.0,529.09,529.7,528.96,529.72,528.79,2336
2025-04-10 14:48:00,182770.0,528.9577,528.95,528.46,528.96,528.33,2536
2025-04-10 14:49:00,248698.0,528.231,528.48,528.32,528.6397,527.78,3567
2025-04-10 14:50:00,208829.0,528.3458,528.32,528.5,528.76,528.02,2985
2025-04-10 14:51:00,190671.0,528.6394,528.52,528.17,529.03,527.9847,2860
2025-04-10 14:52:00,243979.0,528.0293,528.31,527.725,528.49,527.62,3605
2025-04-10 14:53:00,250426.0,527.6126,527.73,527.85,528.03,527.29,3539
2025-04-10 14:54:00,142824.0,528.1266,527.88,528.29,528.45,527.74,2451
2025-04-10 14:55:00,265283.0,535.6421,528.39,527.9,528.89,527.62,2380
2025-04-10 14:56:00,261012.0,527.5573,527.91,527.38,528.16,527.05,3840
2025-04-10 14:57:00,321862.0,527.338,527.34,527.34,527.5,527.08,3326
2025-04-10 14:58:00,215363.0,526.8114,527.31,526.49,527.31,526.42,3230
2025-04-10 14:59:00,381167.0,526.2862,526.52,526.29,526.53,526.05,3726
2025-04-10 15:00:00,477595.0,526.3078,526.29,526.52,526.76,525.94,5318
2025-04-10 15:01:00,220842.0,526.5139,526.51,526.38,526.9,526.13,2549
2025-04-10 15:02:00,191591.0,526.3319,526.38,526.32,526.555,526.12,2479
2025-04-10 15:03:00,339932.0,532.8553,526.3067,526.58,526.78,526.05,2285
2025-04-10 15:04:00,205319.0,526.6621,526.565,526.6588,526.86,526.25,2426
2025-04-10 15:05:00,310737.0,526.9637,526.59,527.17,527.41,526.23,3880
2025-04-10 15:06:00,431281.0,527.0044,527.21,527.98,528.07,526.86,2802
2025-04-10 15:07:00,158360.0,527.9934,527.92,528.11,528.28,527.51,2541
2025-04-10 15:08:00,129949.0,528.0373,528.2,528.18,528.24,527.76,1690
2025-04-10 15:09:00,500265.0,536.2388,528.16,528.51,528.7,528.09,2411
2025-04-10 15:10:00,179566.0,528.3446,528.48,528.24,528.5375,528.0,1775
2025-04-10 15:11:00,114908.0,528.0922,528.22,527.79,528.5,527.692,1746
2025-04-10 15:12:00,108087.0,527.8875,527.76,527.69,528.23,527.61,1515
2025-04-10 15:13:00,132498.0,527.4336,527.69,527.33,527.71,527.2604,1949
2025-04-10 15:14:00,196514.0,526.6841,527.34,526.45,527.34,526.23,3092
2025-04-10 15:15:00,216098.0,526.3801,526.44,526.064,526.71,526.04,2780
2025-04-10 15:16:00,222039.0,525.8691,526.04,525.8,526.33,525.55,2769
2025-04-10 15:17:00,199032.0,525.5982,525.77,525.62,525.96,525.3,2505
2025-04-10 15:18:00,145187.0,525.6548,525.63,525.61,525.95,525.3363,2099
2025-04-10 15:19:00,138327.0,525.5775,525.6386,525.52,525.76,525.32,1669
2025-04-10 15:20:00,163244.0,525.5426,525.485,525.4201,525.8109,525.27,2156
2025-04-10 15:21:00,122485.0,525.3373,525.425,525.12,525.685,525.03,1874
2025-04-10 15:22:00,248044.0,525.0909,525.12,524.865,525.5,524.8501,3762
2025-04-10 15:23:00,322743.0,524.5119,524.85,524.54,524.86,524.18,3747
2025-04-10 15:24:00,236802.0,524.5247,524.55,524.71,524.79,524.24,2487
2025-04-10 15:25:00,181735.0,524.7556,524.72,524.36,524.9884,524.34,2974
2025-04-10 15:26:00,288298.0,524.6378,524.38,525.0298,525.09,523.96,3868
2025-04-10 15:27:00,274698.0,524.7721,525.04,524.37,525.1,524.26,3431
2025-04-10 15:28:00,128241.0,524.4441,524.37,524.28,524.73,524.17,2055
2025-04-10 15:29:00,225231.0,523.9931,524.28,523.7102,524.39,523.71,2346
2025-04-10 15:30:00,269841.0,523.8646,523.72,523.67,524.27,523.49,3455
2025-04-10 15:31:00,323464.0,523.268,523.66,523.23,523.86,522.87,3525
2025-04-10 15:32:00,223836.0,523.4102,523.19,523.3,523.76,523.01,3010
2025-04-10 15:33:00,347080.0,522.5455,523.35,522.42,523.36,522.2,3798
2025-04-10 15:34:00,329439.0,522.8598,522.44,523.51,523.51,522.41,3883
2025-04-10 15:35:00,336746.0,523.069,523.5,522.91,523.56,522.66,2826
2025-04-10 15:36:00,325754.0,531.1979,522.84,523.66,523.7,522.56,2617
2025-04-10 15:37:00,185838.0,522.9042,523.6,522.76,523.64,522.33,2546
2025-04-10 15:38:00,139739.0,522.7249,522.65,522.83,523.05,522.3223,1880
2025-04-10 15:39:00,542462.0,522.167,522.785,522.07,522.785,521.95,3399
2025-04-10 15:40:00,245333.0,522.6151,522.04,522.71,522.99,522.02,2877
2025-04-10 15:41:00,130141.0,522.876,522.78,522.34,523.21,522.34,1969
2025-04-10 15:42:00,173258.0,522.8603,522.37,523.035,523.33,522.23,2330
2025-04-10 15:43:00,174817.0,522.7498,523.04,522.42,523.29,522.2,2636
2025-04-10 15:44:00,343606.0,521.7162,522.26,521.69,522.26,521.38,3448
2025-04-10 15:45:00,314883.0,521.9992,521.65,522.68,522.74,521.2227,3986
2025-04-10 15:46:00,141480.0,522.1807,522.7,522.24,522.71,521.8159,2154
2025-04-10 15:47:00,172216.0,521.8959,522.23,521.54,522.45,521.49,2448
2025-04-10 15:48:00,185760.0,521.4671,521.52,521.3,521.65,521.1,2381
2025-04-10 15:49:00,299610.0,521.1018,521.33,520.98,521.41,520.88,3233
2025-04-10 15:50:00,445208.0,520.7697,520.94,520.7475,521.27,520.34,4679
2025-04-10 15:51:00,440721.0,520.0591,520.73,519.9,520.76,519.76,6298
2025-04-10 15:52:00,492735.0,519.8138,519.96,520.25,520.29,519.33,4762
2025-04-10 15:53:00,317363.0,520.5291,520.25,520.42,520.85,519.96,3780
2025-04-10 15:54:00,512090.0,526.6231,520.38,521.47,521.56,520.21,4417
2025-04-10 15:55:00,238385.0,521.1289,521.52,520.375,521.8,520.3,3406
2025-04-10 15:56:00,315007.0,519.9391,520.399,519.71,520.56,519.49,3375
2025-04-10 15:57:00,486716.0,519.4234,519.68,518.79,520.03,518.75,4601
2025-04-10 15:58:00,429286.0,518.5884,518.79,518.7667,519.26,517.91,5219
2025-04-10 15:59:00,824256.0,518.5407,518.75,518.6143,519.17,518.6,3322
2025-04-10 16:00:00,574844.0,519.189,518.56,518.61,520.09,518.32,6045
2025-04-11 09:30:00,1461.0,523.5621,523.54,523.4,523.68,523.4,38
2025-04-11 09:31:00,1300.0,523.9869,523.97,524.08,524.08,523.97,45
2025-04-11 09:32:00,1727.0,523.9993,524.2,523.81,524.2,523.81,47
2025-04-11 09:33:00,2543.0,524.3299,524.05,524.33,524.46,524.05,62
2025-04-11 09:34:00,2224.0,524.2467,524.28,524.08,524.34,524.08,38
2025-04-11 09:35:00,4490.0,524.5755,524.4,525.1,525.1,524.11,163
2025-04-11 09:36:00,3561.0,525.2038,525.06,525.32,525.32,525.05,103
2025-04-11 09:37:00,2344.0,524.9888,525.3,524.7,525.3,524.7,65
2025-04-11 09:38:00,1156.0,524.6615,524.73,524.5,524.73,524.5,55
2025-04-11 09:39:00,2655.0,524.7252,524.45,524.94,524.94,524.44,71
2025-04-11 09:40:00,833.0,525.39,525.23,525.49,525.65,525.23,27
2025-04-11 09:41:00,972.0,525.3895,525.5,525.34,525.5,525.34,38
2025-04-11 09:42:00,1567.0,525.4741,525.3,525.55,525.55,525.3,73
2025-04-11 09:43:00,2627.0,525.1507,525.0,525.24,525.24,525.0,61
2025-04-11 09:44:00,7623.0,525.9951,525.76,526.14,526.21,525.76,142
2025-04-11 09:45:00,3285.0,526.2254,526.13,526.35,526.35,525.85,79
2025-04-11 09:47:00,1306.0,526.5365,526.56,526.3,526.62,526.3,33
2025-04-11 09:48:00,846.0,526.1724,526.08,526.06,526.29,526.06,34
2025-04-11 09:49:00,1132.0,525.696,525.8,525.54,525.8,525.54,43
2025-04-11 09:50:00,5548.0,525.5418,525.31,525.97,526.03,525.31,113
2025-04-11 09:51:00,8464.0,526.5952,526.11,526.76,527.03,526.11,160
2025-04-11 09:52:00,2844.0,526.9969,526.89,527.29,527.29,526.8,98
2025-04-11 09:53:00,5896.0,527.5218,527.42,527.59,527.7,527.38,129
2025-04-11 09:54:00,2042.0,527.5822,527.55,527.54,527.55,527.54,58
2025-04-11 09:55:00,4583.0,528.2384,527.59,528.84,528.89,527.48,104
2025-04-11 09:56:00,7013.0,528.7675,528.75,528.47,529.0,528.47,194
2025-04-11 09:57:00,8152.0,528.1043,528.6,528.22,528.62,527.53,161
2025-04-11 09:58:00,2165.0,528.2279,528.07,528.45,528.45,527.9,57
2025-04-11 09:59:00,5851.0,528.7373,528.55,529.07,529.1,528.55,127
2025-04-11 10:00:00,8816.0,529.1353,528.9,529.33,529.52,528.7,154
2025-04-11 10:01:00,7671.0,528.7541,529.3,528.06,529.3,528.06,152
2025-04-11 10:02:00,4808.0,528.1757,528.19,528.19,528.39,528.0,76
2025-04-11 10:03:00,3451.0,528.1612,528.06,528.21,528.49,528.06,98
2025-04-11 10:04:00,3534.0,528.4446,528.18,528.75,528.75,528.18,86
2025-04-11 10:05:00,1061.0,528.2645,528.44,528.27,528.45,528.27,60
2025-04-11 10:06:00,3387.0,528.3108,528.03,528.41,528.5,528.03,88
2025-04-11 10:07:00,1771.0,527.9167,528.16,527.77,528.16,527.77,40
2025-04-11 10:08:00,2570.0,528.2536,527.74,528.55,528.55,527.74,65
2025-04-11 10:09:00,4034.0,528.4719,528.85,527.77,529.0,527.72,60
2025-04-11 10:10:00,1809.0,527.9224,527.82,528.0,528.0,527.79,67
2025-04-11 10:11:00,358.0,528.0276,528.21,528.21,528.21,528.21,19
2025-04-11 10:12:00,2061.0,527.8141,527.55,528.49,528.49,527.44,60
2025-04-11 10:13:00,6123.0,528.0158,528.0,527.68,528.28,527.68,74
2025-04-11 10:14:00,4600.0,528.2862,528.08,528.5,528.5,528.04,116
2025-04-11 10:15:00,12399.0,528.1482,528.1,528.43,528.43,527.8,192
2025-04-11 10:16:00,2207.0,528.111,528.39,528.18,528.39,528.0,64
2025-04-11 10:17:00,1051.0,528.0487,528.1,527.96,528.18,527.96,24
2025-04-11 10:19:00,4638.0,528.384,528.0,528.5,528.7,528.0,84
2025-04-11 10:20:00,2883.0,528.7807,528.52,528.9,529.14,528.5,61
2025-04-11 10:21:00,1526.0,528.991,529.21,528.93,529.21,528.93,51
2025-04-11 10:22:00,1978.0,529.0677,528.9,529.18,529.18,528.9,49
2025-04-11 10:23:00,9698.0,529.359,529.2,529.1,529.55,529.1,159
2025-04-11 10:24:00,2537.0,529.4911,529.56,529.55,529.56,529.36,66
2025-04-11 10:25:00,1807.0,529.6,529.51,529.73,529.73,529.51,51
2025-04-11 10:26:00,1496.0,529.1788,529.41,529.15,529.41,529.15,44
2025-04-11 10:27:00,4537.0,529.3212,529.2,529.35,529.65,528.85,113
2025-04-11 10:28:00,11110.0,529.9174,529.76,530.2,530.23,529.76,191
2025-04-11 10:29:00,5594.0,529.9824,530.01,529.7,530.32,529.7,153
2025-04-11 10:31:00,4276.0,529.454,529.38,529.48,529.51,529.37,51
2025-04-11 10:32:00,5459.0,529.5489,529.3,529.5,529.84,529.29,83
2025-04-11 10:33:00,604.0,529.871,529.94,529.83,529.94,529.83,14
2025-04-11 10:34:00,2789.0,529.7743,529.89,529.69,529.89,529.69,72
2025-04-11 10:35:00,4262.0,530.2806,529.8,530.35,530.64,529.8,110
2025-04-11 10:36:00,2356.0,530.3776,530.3,530.46,530.46,530.27,61
2025-04-11 10:37:00,1951.0,530.2557,530.45,530.03,530.45,530.03,69
2025-04-11 10:38:00,2121.0,529.759,529.86,529.67,529.86,529.51,64
2025-04-11 10:39:00,3009.0,529.4411,529.5,529.4,529.5,529.37,68
2025-04-11 10:40:00,1521.0,529.3044,529.42,529.01,529.58,529.01,46
2025-04-11 10:41:00,885.0,529.152,529.16,529.06,529.16,529.06,34
2025-04-11 10:42:00,1855.0,529.088,528.93,529.39,529.39,528.85,53
2025-04-11 10:43:00,4623.0,529.1199,529.26,529.05,529.27,528.97,118
2025-04-11 10:44:00,2787.0,529.0248,529.26,528.76,529.28,528.76,61
2025-04-11 10:45:00,5120.0,528.4701,528.78,528.57,528.78,528.12,100
2025-04-11 10:46:00,5205.0,528.8094,528.62,528.82,529.13,528.56,115
2025-04-11 10:47:00,2854.0,529.0351,529.02,529.04,529.07,529.0,48
2025-04-11 10:48:00,1053.0,528.9778,528.93,529.0,529.0,528.93,46
2025-04-11 10:49:00,1385.0,528.755,528.76,528.76,528.76,528.75,32
2025-04-11 10:50:00,5265.0,527.997,528.26,527.82,528.26,527.71,124
2025-04-11 10:51:00,5621.0,527.978,527.9,528.0,528.13,527.77,100
2025-04-11 10:52:00,7231.0,528.5077,528.29,528.78,528.78,528.29,106
2025-04-11 10:53:00,27482.0,529.0118,528.65,529.2,529.21,528.5,309
2025-04-11 10:54:00,1857.0,529.1442,529.19,529.17,529.28,529.01,62
2025-04-11 10:55:00,6430.0,529.3251,529.37,529.17,529.65,529.16,92
2025-04-11 10:56:00,1274.0,529.249,529.31,529.19,529.31,529.19,26
2025-04-11 10:57:00,748.0,528.9741,529.03,528.88,529.04,528.83,25
2025-04-11 10:58:00,1630.0,528.6654,528.71,528.59,528.71,528.58,33
2025-04-11 10:59:00,3758.0,528.6329,528.6,528.78,528.81,528.49,66
2025-04-11 11:00:00,8294.0,528.7004,528.79,529.41,529.41,528.33,214
2025-04-11 11:01:00,1836.0,529.111,529.11,529.25,529.25,529.0,73
2025-04-11 11:02:00,2202.0,528.301,528.22,528.3,528.37,528.07,80
2025-04-11 11:03:00,10643.0,528.7266,528.47,528.76,528.99,528.47,150
2025-04-11 11:04:00,10009.0,528.7694,528.74,528.8,528.9,528.72,121
2025-04-11 11:05:00,3426.0,528.8178,528.98,528.46,529.0,528.46,90
2025-04-11 11:06:00,1979.0,528.5074,528.3,528.6,528.6,528.3,59
2025-04-11 11:07:00,15266.0,529.2635,529.1,529.23,529.46,529.08,195
2025-04-11 11:08:00,1136.0,529.1628,529.23,529.23,529.23,529.23,38
2025-04-11 11:09:00,18684.0,529.3428,529.23,529.5,529.5,529.0,199
2025-04-11 11:10:00,10070.0,529.4151,529.31,529.58,529.65,529.25,238
2025-04-11 11:11:00,3374.0,529.2591,529.45,528.9,529.47,528.9,103
2025-04-11 11:12:00,4454.0,528.7365,528.74,528.78,528.79,528.7,106
2025-04-11 11:13:00,4274.0,528.5424,528.79,528.39,528.79,528.38,84
2025-04-11 11:14:00,5322.0,528.1182,528.06,528.0,528.3,527.96,142
2025-04-11 11:15:00,7198.0,527.7919,527.93,527.48,528.07,527.45,110
2025-04-11 11:16:00,9508.0,527.1128,527.47,527.15,527.52,527.0,149
2025-04-11 11:17:00,7240.0,526.9979,526.94,527.0,527.19,526.9,145
2025-04-11 11:18:00,14118.0,527.0383,526.96,526.96,527.26,526.8,202
2025-04-11 11:19:00,18701.0,526.4251,526.86,526.21,526.9,526.09,283
2025-04-11 11:20:00,4337.0,526.5246,526.5,526.73,526.73,526.31,99
2025-04-11 11:21:00,5841.0,526.6722,526.59,526.6,526.92,526.38,99
2025-04-11 11:22:00,26090.0,526.0777,526.6,525.88,526.61,525.65,382
2025-04-11 11:23:00,5582.0,526.2539,525.75,526.39,526.49,525.7,90
2025-04-11 11:24:00,1554.0,526.511,526.5,526.54,526.58,526.5,35
2025-04-11 11:25:00,817.0,526.3505,526.54,526.25,526.54,526.25,26
2025-04-11 11:26:00,6074.0,526.4569,526.16,526.41,526.57,526.15,124
2025-04-11 11:27:00,6015.0,526.9793,526.91,526.81,527.12,526.81,137
2025-04-11 11:28:00,7570.0,526.7216,526.79,526.8,526.91,526.49,113
2025-04-11 11:29:00,1203.0,526.5688,526.79,526.39,526.79,526.39,36
2025-04-11 11:30:00,6328.0,526.4415,526.3,526.55,526.61,526.24,128
2025-04-11 11:31:00,10283.0,526.6067,526.81,526.15,526.81,526.09,237
2025-04-11 11:32:00,1081.0,526.3784,526.31,526.29,526.56,526.29,36
2025-04-11 11:33:00,11700.0,526.4229,526.5,526.2,526.75,526.17,190
2025-04-11 11:34:00,4133.0,526.6954,526.75,526.51,526.75,526.51,153
2025-04-11 11:35:00,1962.0,526.4343,526.4,526.46,526.55,526.4,54
2025-04-11 11:36:00,1343.0,526.6381,526.7,526.69,526.7,526.69,49
2025-04-11 11:37:00,12420.0,526.0269,526.5,525.88,526.5,525.88,187
2025-04-11 11:38:00,16911.0,525.48,525.82,525.37,525.82,525.36,322
2025-04-11 11:39:00,4684.0,525.7358,525.53,525.5,526.01,525.5,100
2025-04-11 11:40:00,2424.0,525.5681,525.49,525.8,525.8,525.4,77
2025-04-11 11:41:00,7391.0,526.3975,526.13,526.0,526.51,526.0,151
2025-04-11 11:42:00,7567.0,525.9474,525.86,525.79,526.05,525.71,144
2025-04-11 11:43:00,1738.0,525.6754,525.6,525.75,525.86,525.59,46
2025-04-11 11:44:00,9270.0,526.0009,525.8,526.06,526.23,525.8,153
2025-04-11 11:45:00,1687.0,526.1863,525.95,526.12,526.33,525.95,50
2025-04-11 11:46:00,4199.0,526.1824,526.16,526.3,526.3,525.79,91
2025-04-11 11:47:00,5192.0,525.9626,526.07,526.02,526.16,525.85,94
2025-04-11 11:48:00,3219.0,525.7736,525.865,525.57,525.92,525.57,102
2025-04-11 11:49:00,9565.0,525.1505,525.41,524.99,525.41,524.99,335
2025-04-11 11:50:00,25963.0,524.7239,524.96,524.52,524.99,524.47,409
2025-04-11 11:51:00,15429.0,524.5296,524.48,524.52,524.71,524.32,216
2025-04-11 11:52:00,7601.0,524.8755,524.58,525.14,525.14,524.58,205
2025-04-11 11:53:00,2634.0,525.2459,525.35,525.22,525.35,525.11,44
2025-04-11 11:54:00,8595.0,525.453,525.43,525.44,525.5,525.37,100
2025-04-11 11:55:00,8029.0,525.4904,525.46,525.48,525.52,525.44,76
2025-04-11 11:56:00,25156.0,526.4805,525.73,526.69,527.63,525.69,605
2025-04-11 11:57:00,20571.0,527.4726,526.93,527.45,527.94,526.78,424
2025-04-11 11:58:00,8831.0,527.2186,527.34,526.98,527.45,526.85,179
2025-04-11 11:59:00,8307.0,526.9169,526.9,526.95,527.08,526.77,112
2025-04-11 12:00:00,121048.0,527.0108,529.15,526.1,529.5,524.54,1352
2025-04-11 12:01:00,104499.0,528.7156,526.24,526.67,532.48,524.27,1601
2025-04-11 12:02:00,22198.0,527.3368,527.12,526.58,527.12,526.33,463
2025-04-11 12:03:00,5682.0,526.8861,526.67,526.96,526.99,526.67,112
2025-04-11 12:04:00,17781.0,527.2624,527.15,527.48,527.48,527.11,254
2025-04-11 12:05:00,38176.0,527.5385,527.48,527.36,527.79,527.24,431
2025-04-11 12:06:00,5966.0,527.4195,527.48,527.3,527.55,527.29,102
2025-04-11 12:07:00,4290.0,527.1301,527.36,527.06,527.36,527.03,108
2025-04-11 12:08:00,3409.0,526.8048,526.88,527.0,527.0,526.67,77
2025-04-11 12:09:00,6858.0,526.9585,526.68,527.01,527.37,526.68,106
2025-04-11 12:10:00,5616.0,526.9227,526.94,526.98,527.13,526.8501,101
2025-04-11 12:11:00,1045.0,526.8699,526.85,526.94,526.94,526.85,31
2025-04-11 12:12:00,3443.0,527.058,526.99,526.9497,527.18,526.89,70
2025-04-11 12:13:00,2952.0,526.6238,526.56,526.54,526.56,526.53,122
2025-04-11 12:14:00,4475.0,527.1057,526.9499,527.21,527.26,526.9,104
2025-04-11 12:15:00,16579.0,527.2793,527.25,527.0,527.5,527.0,265
2025-04-11 12:16:00,4062.0,527.3323,527.28,527.44,527.49,527.0101,56
2025-04-11 12:17:00,20948.0,527.5177,527.53,527.27,527.8,527.27,421
2025-04-11 12:18:00,5937.0,526.9948,527.09,526.9,527.1,526.79,164
2025-04-11 12:19:00,7104.0,526.7625,526.74,527.1,527.1,526.66,76
2025-04-11 12:20:00,2598.0,527.3658,527.3068,527.3,527.5616,527.3,66
2025-04-11 12:21:00,2216.0,527.3083,527.38,527.0027,527.47,527.0027,63
2025-04-11 12:22:00,7368.0,526.6668,527.04,526.38,527.05,526.38,152
2025-04-11 12:23:00,15145.0,526.5289,526.3205,526.57,526.92,526.3,100
2025-04-11 12:24:00,21813.0,526.4392,526.58,526.4,526.71,526.25,372
2025-04-11 12:25:00,7701.0,526.7414,526.43,527.04,527.06,526.43,178
2025-04-11 12:26:00,5547.0,526.9538,527.05,527.02,527.07,526.83,156
2025-04-11 12:27:00,7592.0,527.1077,527.07,527.2,527.21,527.02,207
2025-04-11 12:28:00,6481.0,527.1792,527.19,527.28,527.28,526.9901,292
2025-04-11 12:29:00,17261.0,527.2989,527.35,527.25,527.55,527.16,296
2025-04-11 12:30:00,101466.0,527.8221,527.5,527.5,528.88,527.09,695
2025-04-11 12:31:00,28803.0,527.9561,528.0,527.9101,528.42,527.51,408
2025-04-11 12:32:00,17670.0,527.5885,527.93,527.37,528.02,527.32,248
2025-04-11 12:33:00,11608.0,527.8142,527.88,527.57,528.0,527.57,184
2025-04-11 12:34:00,41938.0,528.6526,527.53,529.14,529.14,527.49,524
2025-04-11 12:35:00,34113.0,529.2997,529.1712,528.8701,529.77,528.77,535
2025-04-11 12:36:00,17199.0,528.8177,528.87,528.5778,529.22,528.46,288
2025-04-11 12:37:00,6588.0,528.5748,528.49,528.84,528.88,528.33,129
2025-04-11 12:38:00,14027.0,528.8352,528.45,529.06,529.14,528.45,223
2025-04-11 12:39:00,5749.0,528.8154,529.17,528.45,529.17,528.45,127
2025-04-11 12:40:00,14411.0,528.3555,528.4298,528.45,528.73,528.04,147
2025-04-11 12:41:00,16362.0,528.0412,528.04,528.06,528.17,528.0,210
2025-04-11 12:42:00,12734.0,528.3353,528.2599,528.03,528.5,528.03,142
2025-04-11 12:43:00,10067.0,528.1558,528.14,527.95,528.3,527.95,144
2025-04-11 12:44:00,21974.0,527.6486,527.76,527.5317,527.87,527.43,345
2025-04-11 12:45:00,27795.0,527.5343,527.64,527.43,527.82,527.26,409
2025-04-11 12:46:00,4917.0,527.3884,527.34,527.46,527.51,527.27,100
2025-04-11 12:47:00,18373.0,526.9883,527.37,526.6,527.49,526.6,409
2025-04-11 12:48:00,29907.0,526.5249,526.63,526.6707,526.99,526.2,308
2025-04-11 12:49:00,16847.0,526.9262,526.78,526.7,527.27,526.6,252
2025-04-11 12:50:00,18220.0,526.7087,526.61,527.16,527.28,526.2,232
2025-04-11 12:51:00,10558.0,526.977,527.18,526.97,527.18,526.76,176
2025-04-11 12:52:00,9683.0,526.4077,526.53,526.69,526.74,526.16,188
2025-04-11 12:53:00,6779.0,526.5547,526.59,526.63,526.6999,526.39,137
2025-04-11 12:54:00,22620.0,526.2643,526.54,526.62,526.62,525.91,384
2025-04-11 12:55:00,6882.0,526.3802,526.64,526.22,526.64,526.19,122
2025-04-11 12:56:00,46647.0,525.7891,526.0501,525.94,526.0501,525.65,408
2025-04-11 12:57:00,15557.0,525.6841,525.84,525.74,525.87,525.45,288
2025-04-11 12:58:00,51658.0,525.8442,525.76,525.54,526.0,525.54,417
2025-04-11 12:59:00,57478.0,525.4863,525.51,525.55,525.7,525.31,437
2025-04-11 13:00:00,25825.0,525.5411,525.7,525.77,525.89,525.13,321
2025-04-11 13:01:00,46200.0,525.9017,525.6901,526.1,526.25,525.63,443
2025-04-11 13:02:00,19708.0,526.1783,526.05,526.0,526.35,525.98,280
2025-04-11 13:03:00,15827.0,525.789,525.97,525.82,526.0482,525.5,218
2025-04-11 13:04:00,45834.0,525.9898,525.94,525.84,526.101,525.6715,427
2025-04-11 13:05:00,13303.0,526.0104,525.87,526.3,526.32,525.71,226
2025-04-11 13:06:00,16197.0,526.282,526.3283,526.02,526.641,526.0,243
2025-04-11 13:07:00,23422.0,525.967,525.99,525.93,526.12,525.7,388
2025-04-11 13:08:00,34355.0,525.6151,526.01,525.0,526.2,525.0,520
2025-04-11 13:09:00,209005.0,524.05,525.03,523.6,525.21,523.59,1841
2025-04-11 13:10:00,59348.0,523.4093,523.67,523.17,523.85,522.84,724
